,model,prompt,size(B),language,prediction,prompt_formality,id,formality,annotator,annotation_id,created_at,updated_at,lead_time
60,XGLM,Por que la,7.5,es,Por que la gente no me responde? – ¿Qué es un buen servicio? – ¿Cómo encontrar un servicio? – ¿Cuál es la diferencia entre un buen y un mal servicio? – El rol del “chatbot” – Cómo usar chatbots – En qué aplicaciones se usan – ¿Merecen la pena los chatbots? – ¿Qué es el machine learning? – ¿Qué es el chatbot y para que sirve? – ¿Cuáles son las principales preguntas que debe responder un chatbot? – ¿Cómo se hace una encuesta de satisfacción?,Neutral,4752,Incohesive,14,3494,2022-11-24T22:55:09.548501Z,2022-11-24T22:55:09.548519Z,7.924
61,XGLM,"Tú siempre estás ahí, pa' lo bueno y pa' lo malo, Ángel de compañía, te",2.9,es," quiero mucho... Te quiero mucho... Te quiero mucho... Qué te vaya bonito siempre el día de tu cumpleaños, no sepas. Que te vaya bonito siempre el día de tu cumpleaños",Informal,3622,Informal,14,3493,2022-11-24T22:55:00.810139Z,2022-11-24T22:55:00.810154Z,1.849
62,XGLM,"Sí, esto es para ti mi vida para que cada vez que lo escuches sonrías",2.9,es,", porque esta canción dice “Hemos terminado” y tu y yo hemos terminado, pero no por culpa mía, porque dejé que eso ocurriera en tu contra, y ahora no quiero verla más.",Informal,3636,Informal,14,3492,2022-11-24T22:54:58.336465Z,2022-11-24T22:54:58.336479Z,2.594
63,XGLM,Descubrí todo mi ser cuando por fin te pude ver y al tenerte entre mis,7.5,es," brazos, por fin dejé de ser esclavo de mis propios pensamientos y comencé a soñar en grande. La felicidad es la mejor arma que podemos poseer en la vida, así que no dejes que nadie te quite lo mejor de tí, ni siquiera los fantasmas.",Informal,3799,Informal,14,3491,2022-11-24T22:54:55.166557Z,2022-11-24T22:54:55.166572Z,44.26
64,XGLM,"No te sientas triste aunque el mundo paresca muy frío, siempre bendice y respeta a",7.5,es,la naturaleza que te da la vida y luego la devuelve................... #nature #naturephotography #naturelovers #nature_lovers #nature_brilliance #natureshots #naturelove #nature_photo #nature_perfection #naturesbeauty #nature_good #nature_photo #nature_shooters #nature_prefection #nature_seekers #naturepics #natureporn #nature_photo #nature_cuties #nature_uc #nature_seekers #nature_fantastically #nature_shoot #nature_obsession #,Informal,3764,Informal,14,3490,2022-11-24T22:54:10.315329Z,2022-11-24T22:54:10.315344Z,1.651
65,XGLM,Se ha,2.9,es,Se ha producido un error en este gadget. Con la tecnología de Blogger. Blog de noticias sobre salud en General. El blog de la salud. Noticias de salud. Salud y cuidados.,Neutral,4670,Incohesive,14,3489,2022-11-24T22:54:08.071542Z,2022-11-24T22:54:08.071562Z,4.241
66,XGLM,"Sientes que ya no sabes, ni quien eres ni a dónde vas, notas que el",7.5,es," cielo está lleno de nubes oscuras. Es como si la tierra te hubiera olvidado, y tu corazón se había convertido en un lugar frío y oscuro.",Informal,3742,Informal,14,3488,2022-11-24T22:54:03.180850Z,2022-11-24T22:54:03.180864Z,3.608
67,XGLM,"Quédate en casa, que yo voy a por ti: esta noche no te escapas. Podrás",2.9,es,pasar el domingo con mis amigos. Te haré regalos. Te voy a buscar para que vengas a pasar el día conmigo. Yo también quiero tenerte.,Informal,3678,Informal,14,3487,2022-11-24T22:53:58.614479Z,2022-11-24T22:53:58.614494Z,3.019
68,XGLM,"Hablar de frees y de lo que me salga del rabo, estáis hablando de mí",7.5,es,". Me parece que es como si me fuera a engordar el trabajo antes de cogerlo de lleno, y eso no me gusta. En el caso de las imágenes, es una cuestión de libertad de creación, así que como se trata de un tema en el que no me meto, me reservo el derecho de decir que a mí me gusta.",Informal,3784,Formal,14,3486,2022-11-24T22:53:54.840561Z,2022-11-24T22:53:54.840575Z,8.191
69,XGLM,"Ando medio loco de la tralla que me di, di, los míos lo saben, habla",7.5,es,"n de mis locuras y de mis travesuras. La verdad, no es que sea un tipo muy callado y con cara de pocos amigos, pero el hecho de quedarme con los amigos a las 11pm para ir a tomar unas, lo de ser tan tímido, lo de ser tan reservado...",Informal,3785,Formal,14,3485,2022-11-24T22:53:46.004498Z,2022-11-24T22:53:46.004512Z,16.876
70,XGLM,"Porro, sácate un cigarro pa' un porro, Deja que me corra con ese cacharro, No",7.5,es," me lo voy a creer, ¿Por qué? ¿Acaso no es lo suficientemente fácil?... ¿Qué voy a decirle, si ella se ha ido?... A mi también me duele, pero no me importa, me voy a reir de mis problemas, Estoy más que satisfecho, y eso no es todo, no lo soy, pero es lo que quiero estar, ¿y tú? ¿Qué es lo que quieres decirme?...",Informal,3792,Informal,14,3484,2022-11-24T22:53:28.032153Z,2022-11-24T22:53:28.032173Z,12.521
71,XGLM,"Vivir sin mirar el reloj, L'a costa'o encontrar el valor, Trátame suave, quiéreme leve, házmelo",7.5,es," saber, No quiero ser yo, Sólo tú, Con razón, No vayas, No te calles. El disco contiene los temas: No quiero ser yo, No vayas, No te calles, Con razón, Trátame suave, Quiéreme leve (enero de 1970), Y no fue un sueño (julio de 1970). Su producción fue el resultado del trabajo de Paco Urdiales como compositor; y de la colaboración de algunos de los mejores músicos españoles de la época: Rafael Berrio, Miguel Zenón, Luis Aguirre, Antonio ""Nito"" Medina, entre otros. El disco fue grabado entre enero y febrero de 1970 y fue editado por Discos Fuentes.",Informal,3708,Formal,14,3483,2022-11-24T22:53:00.040992Z,2022-11-24T22:53:11.572491Z,11.736
72,XGLM,"Por quererlo to', no conformarte con la mitad, Lo perdiste to' loco, cegado por la",7.5,es," ambición, Me enamoré de vos y te dejé. (bis) (Verse 2) Te di todo eso que no merecés, con toda la razón del mundo. A mí me sobraban, las ganas, los besos, los abrazos y el amor que me diste. Y, sin darte cuenta, en tus ojos dejé de brillar. (Verse 4) Sé que estás pensando que no voy a volver. Sé que no te vas a quedar atrás, porque sé que te tengo un amor de hierro, De acá hasta el fin de los tiempos. (Verse 5) (Hoy voy por vos). Yo te quiero a vos, te quiero hasta los huesos, Y te quiero en el alma,",Informal,3709,Informal,14,3482,2022-11-24T22:52:56.580978Z,2022-11-24T22:52:56.580997Z,3.031
73,BLOOM,Con unos,3.0,es,"Con unos 2cm de altura, esta planta presenta un tallo corto y un color verde intenso. La parte superior de la planta es herbácea, mientras que la base es perenne. El tallo presenta una gran cantidad de vellosidades longitudinales que le dan una apariencia tupida. La floración es bastante abundante, con una floración prolongada, con una duración de 10 días aproximadamente. En las variedades cultivadas como hortalizas, la planta puede crecer hasta unos 40cm de altura y sus hojas son muy finas y brillantes. El fruto es una drupa carnosa, que se consume cruda o en forma de ensalada. La variedad es de gran calidad para su consumo, y además su sabor es un clásico. Es la",Neutral,4446,Formal,14,3481,2022-11-24T22:52:52.930676Z,2022-11-24T22:52:52.930689Z,4.066
74,BLOOM,"¿Cuándo fue la última vez, Que hiciste algo por vez primera? Estoy tan perdi'o como",3.0,es," cuando tenía unos 12 años
¿Qué tal? ¿Todo bien?
¿Vienes a la cena de esta noche?
De acuerdo, nos vemos esta noche.
- Eso estuvo increíble.
- Gracias.
¿Puedo preguntarte sobre lo del divorcio?
No lo sé.
¿Crees que podría poner un poco de eso en un cuadro?
¿Para qué?
Pensé que eras la chica de los cuadros.
Si pudiera poner algo en este cuadro podría poner tu rostro.
Eso sería una buena idea.
No hay problema.
- ¿Quieres una cerveza?
- Sí, por favor.
Estoy muy estresada.
Lo siento.
Gracias.
Realmente no quería ir esta noche.
Lo siento.
Es que--
Realmente no quiero ir esta noche.
Lo siento",Informal,3807,Informal,14,3480,2022-11-24T22:52:48.230302Z,2022-11-24T22:52:48.230316Z,23.562
75,XGLM,"El pequeño creció, Me luché to' lo mío, nadie me lo ofreció, Subestimaron al que",2.9,es," no lo querían, Yo no era yo, no era yo, y me fui. Se fue. Dijeron que era un drogadicto, El tiempo pasó y no fui nadie, Nadie me quería. Y ahora el que me quiere, Lo quiere por que yo no era. Y lo digo por que soy así.",Informal,3686,Informal,14,3479,2022-11-24T22:52:23.775573Z,2022-11-24T22:52:23.775592Z,11.163
76,XGLM,"Dile que tú eres mía, mía, Tú sabes que eres mía, mía, Tú misma lo",7.5,es," dijiste, pero ahora que ya lo siento no puedo detenerme. No puedo más, si tú te vas, me voy, pero no te quiero,",Informal,3790,Informal,14,3478,2022-11-24T22:52:11.680605Z,2022-11-24T22:52:11.680625Z,3.973
77,XGLM,Sólo son birras te has parado a potar pues ten cuidado con tus zapatillas. Sólo,2.9,es," es una birra, no es un vicio. No se trata de lo que consumes, sino de lo que pones, si eres una persona con un mal hábito, te estarás engañando a ti mismo y a los demás. Si eres una persona que bebe un poco de alcohol, pero eres una persona sensata y responsable, lo único que necesitas es un poco de responsabilidad, como si fuéramos niños, para seguir contándonos cuentos, aun que la birra será menos.",Informal,3674,Informal,14,3477,2022-11-24T22:52:07.092376Z,2022-11-24T22:52:07.092390Z,1.532
78,XGLM,"¡Aah! Hasta la polla de seguir fumando, cierro los ojos y no hay suelo, baby,",2.9,es," no hay paredes. No hay nada excepto un corazón, oh, yeah y una canción. No hay nada excepto un corazón, oh, yeah, y una canción.",Informal,3647,Informal,14,3476,2022-11-24T22:52:04.584625Z,2022-11-24T22:52:04.584639Z,4.195
79,XGLM,"Esta es la mierda con la que crecí, abrazo mi sueño como hace él a",2.9,es," mi. Abrazo mi amor como hace él a mi. Y cuando me quedo dormido, es él quién me hace el amor a mi.",Informal,3683,Formal,14,3475,2022-11-24T22:51:59.788479Z,2022-11-24T22:51:59.788494Z,54.981
80,XGLM,"He deja'o a medias casi to' lo prometido, Me' calla'o como una ... He mentido,",2.9,es,"He deja'o a medias casi to' lo prometido, Me' calla'o como una... He mentido, pero he mentido, Pero lo que he hecho, lo volvere' a hacer, No cambie' tu... -Sombras de la luna - Lyrics...",Informal,3605,Informal,14,3474,2022-11-24T22:51:04.214174Z,2022-11-24T22:51:04.214191Z,1.434
81,XGLM,"Tú y yo formamos un problema, Un prob-, un problema, Eres veneno en las venas,",2.9,es," Tu eres veneno en las venas, En ese lugar me desbordo, Soy tu veneno en las venas, Eres veneno en las venas, Eres veneno en las venas, Eres veneno en las venas, Eres veneno en las venas, Si yo no te muero no te mueres",Informal,3688,Informal,14,3473,2022-11-24T22:51:02.171723Z,2022-11-24T22:51:02.171739Z,8.517
82,XGLM,"Tenemos hit por quilos, insuficiente, ¿quieres más? Bambinos. Cuando aparezco este vaina ya se va",2.9,es," a la lona, ya le saque los ojitos, le doy una paliza, se va a la tumba. Ya me voy a la tumba. Nosotros tenemos un solo hit por pelota, que no sea por hit, no vale.",Informal,3653,Informal,14,3472,2022-11-24T22:50:53.003684Z,2022-11-24T22:50:53.003698Z,8.413
83,XGLM,"Déjame solo, un boli y un papel una base que se adapte perfectamente a como",7.5,es," quieras tu foto, una idea que te pueda ayudar. Haz una lista de cosas como: comidas, actividades, momentos especiales, momentos divertidos, lugares que has visitado, lugares que has amado, etc. Después de hacer la lista, toma nota de cada cosa que consideres importante para ti.",Informal,3731,Informal,14,3471,2022-11-24T22:50:43.786065Z,2022-11-24T22:50:43.786081Z,5.205
84,XGLM,"Yo con un micro la lío, por cada porro que me lío imagino un universo",2.9,es," de porros que me van a faltar en la vida, como es el caso de mis hijos. Así que, por cada porro que me dirán, otro a los chicos.",Informal,3672,Informal,14,3470,2022-11-24T22:50:37.677481Z,2022-11-24T22:50:37.677495Z,2.94
85,XGLM,"Pero qué cojones contáis, Yo sigo siendo de barrio, Donde gente lucha día a día",2.9,es," para vivir mejor, O sea que no hay que darle mas importancia a lo que dice el pueblo, y se ha olvidao lo de que es la unica democracia y la unica que funciona en este mundo, que me da que esto es pura propaganda.",Informal,3623,Informal,14,3469,2022-11-24T22:50:34.101821Z,2022-11-24T22:50:34.101842Z,3.508
86,XGLM,"Dime que no mientes, que todo lo que sentias ayer se escapo de repente, que",7.5,es," tu cabeza esta puesta en otra cosa. Que me estas mintiendo, que no me quieres como antes y que ya no estas con migo. Dime que te vas, que todo esto es mentira, que no es cierto lo que dices.",Informal,3798,Informal,14,3468,2022-11-24T22:50:29.811904Z,2022-11-24T22:50:29.811920Z,3.095
87,XGLM,"Me quieren ver morir esos hijos puta, Bambinos for life tatuados como Salvatrucha, ¿quiénes sois",7.5,es,"? ¿qué somos?, ¿de dónde venimos?, ¿a donde vamos?, ¿quién nos lo va a decir? pero no por eso me voy a rendir.",Informal,3752,Informal,14,3467,2022-11-24T22:50:25.947016Z,2022-11-24T22:50:25.947038Z,2.342
88,XGLM,"Esa mami me tiene loco, Ya casi no cojo playa contando lunares, Ahora vente donde",2.9,es," yo voy, La gente ya no se de donde viene, Lo que era un mar de plata, Ahora es mar de arena, Si te voy a decir que te quiero, No me va a hacer daño, Si te voy a decir que te quiero, No me va a hacer daño.",Informal,3611,Informal,14,3466,2022-11-24T22:50:22.693794Z,2022-11-24T22:50:22.693808Z,16.013
89,XGLM,"Demasiado, miran demasiado como caminas, te mueves, te achantas, te creces, que buscas, que tienes,",2.9,es," que quieres, que estás pensando, y lo que quieres, y lo que sientes, y lo que piensas sobre lo que está pasando. Y siempre es demasiado.",Informal,3632,Informal,14,3465,2022-11-24T22:50:06.067020Z,2022-11-24T22:50:06.067039Z,49.476
90,XGLM,"No duerme pero sueña, fue que dejo huella, Sigo como un zombi porque ya morí",2.9,es,", pero no se apagará el fuego... porque aún estoy vivo en sus sueños, me lo dice su corazón, por que yo ya estuve muerto en sus venas.",Informal,3602,Formal,14,3464,2022-11-24T22:49:15.478432Z,2022-11-24T22:49:15.478446Z,19.728
91,XGLM,"Tú que siempre intentas parecer superior, tú que hablas veneno desde el televisor. Tú y",2.9,es," tus amigos que están con todo el mundo pero no con nadie. Tú que haces todo bien, tú que eres la mejor en todo y que no pierdes un partido de la Champions. Tú que tienes todas las puertas abiertas, tú que lo tienes todo pero que nunca tienes tiempo de hacer nada. Tú y tus amigos que te envidian, pero de verdad, porque tú crees que eres un crack.",Informal,3700,Informal,14,3463,2022-11-24T22:48:55.153535Z,2022-11-24T22:48:55.153558Z,8.264
92,XGLM,"Tú y yo formamos un problema, Un prob-, un problema, Eres veneno en las venas,",7.5,es," Un tóxico, un tóxico, Un tóxico, un tóxico, Un tóxico, un tóxico, Un tóxico, un tóxico, Un tóxico, un tóxico. Estoy aquí para decir que nos hemos quedado sin palabras, y sin la posibilidad de hacer una crítica a nuestro amado líder, los que nos hemos quedado sin palabras y sin la posibilidad de hacer una crítica al líder, es porque somos personas muy sensibles y sensibles, hemos llegado a caer en este pozo tan profundo, que no sabemos cómo salir de él.",Informal,3788,Formal,14,3462,2022-11-24T22:48:46.277087Z,2022-11-24T22:48:46.277110Z,11.703
93,XGLM,"Si lo que quieres son problems no me estorbes, piénsatelo bien, las peleas no nos",7.5,es,llevan a ningún lado. Y si quieres hablar con alguien que acepte que eres una persona única y especial (y no un apéndice de nadie) mándame un privado.,Informal,3762,Informal,14,3461,2022-11-24T22:48:33.566579Z,2022-11-24T22:48:33.566594Z,3.459
94,XGLM,"El final de to en la palma de su mano, puedo morder en infinito en",7.5,es," el momento en que ella me ha dicho, y cuando me he ido de la habitación, para no volver, porque ella lo dijo todo. Me he dejado llevar por mi locura, pero no me gustaría.",Informal,3767,Formal,14,3460,2022-11-24T22:48:29.502205Z,2022-11-24T22:48:29.502239Z,4.911
95,XGLM,"Me quieren ver morir esos hijos puta, Bambinos for life tatuados como Salvatrucha, ¿quiénes sois",2.9,es,"?. Todos estos son miembros de los grupos de rock alternativos, de los que han formado parte, y que han sido expulsados, a causa de su actividad violenta.",Informal,3652,Formal,14,3459,2022-11-24T22:48:23.829191Z,2022-11-24T22:48:23.829206Z,5.275
