,Unnamed: 0,model,prompt,size(B),language,prediction,prompt_formality,id,formality,annotator,annotation_id,created_at,updated_at,lead_time
641,641,BLOOM,বিশ্ববিদ্যালয় জীবনের যাত্রা শুরু :) goodby Electronics World! new world...Computer Science and IT.,7.1,bn," আজ থেকে দুই বছর পর, যখন ইন্জিনিয়ারিং এ প্রথম ব্যাচ, তখন আমার এক প্রিয় বন্ধু আমাকে বললো, ""জানি তোমার পছন্দ না Computer Science, তুমি চাইলে Electrical Engineering এ চলে যেতে পারতে, তোমার পছন্দ Computer Science না হলেও হবে, তুমিElectrical Engineering এ ভালো করেই পড়বে, তোমার যদি কোনো প্রশ্ন থাকে, তাহলে কম্পিউটার নিয়ে তোমার কোনো সমস্যা হবে না... আর আমাদের সাথে Computer Science কে সাইড করলে... ""
আমি আমার প্রিয় বন্ধুকে বললাম ""আমি কোন সাইডে পড়ে থাকবো, সেটা তো আমার কাছে কোনো বিষয়ই না... আমার আগ্রহের বিষয় কি, আমি সেটা আগে থেকেই জানতাম না... আমি যখন কোনো বিষয় নিয়ে পড়তে চাই, তখন আমি সেটা শিখতে চাই, আর সেই বিষয়টিকে",Informal,6597,Informal,13,1587,2022-11-06T18:03:25.590949Z,2022-11-06T18:03:25.590967Z,4.192
642,642,BLOOM,"মাঝে মাঝে একটি কণ্ঠের স্বর আমার সারা দিনের ক্লান্তি, কষ্ট, অভিমান, মন খারাপ সব দূর করে দেয়। —feeling special",7.1,bn," thanks to Manju Sahoo for helping me to find this wonderful video.. It really made my day.. #SajidNaddaNarrating #SaboojNanda #SaboojNandabooj #Nandajob #Sabooj #SaboojKhan
A post shared by SajidNaddaNarrating Official Fan Page on Oct 21, 2018 at 7:18am PDT
এই ভিডিওটি নিজের ফেসবুক পেজে শেয়ার করেন সোনাক্ষী। সেখানে তিনি ক্যাপশনে লেখেন, 'একেবারেই সুন্দর গান। আমি অভিভূত।'
'ভয়, উদ্বেগ বা উদ্বেগের মতো অবসাদকে দূরে ঠেলে দিল এই গান। এই গানটি আমার জীবন থেকে চিরকাল",Informal,6596,Informal,13,1586,2022-11-06T18:03:19.788780Z,2022-11-06T18:03:19.788804Z,2.028
643,643,BLOOM,Feeling যা আছে কপালে ! :(,7.1,bn,"Feeling যা আছে কপালে! :( :! :!... :heart:
ভালোবাসি তোমায়, তোমার সকল অঙ্গে! তুমি ভালবাসো আমাকেও! ভালবেসে যাই আমাদের, ভালবাসা অটুট রাখি, আমার ভালবাসায়!",Informal,6595,Informal,13,1585,2022-11-06T18:03:16.717534Z,2022-11-06T18:03:16.717557Z,2.728
644,644,BLOOM,"ঘুমিয়ে না পড়লে রাসুল (সঃ) একটি বানী শুনে ঘুমান...!!! আয়েশা (রা:) থেকে বর্ণিত, “রাসুল (সাঃ) প্রতি রাতে শয্যা...",7.1,bn,"বিস্তারিত
আমাদের সবার একটাই আকাংক্ষা- আল্লাহর সন্তুষ্টি লাভ করা। রাসুলুল্লাহ সাল্লাল্লাহু আলাইহি ওয়া সাল্লাম বলেছেন, 'দুইটি জিনিসই রয়েছে, যার জন্য জান্নাত লাভ করা যায় না, সেগুলো হলো: মিথ্যা বল ও দুনিয়াবী বিষয় নিয়ে চিন্তা করা।’ এক হাদীসে আছে, ‘যে ব্যক্তি আল্লাহকে ভয় করে...বিস্তারিত",Informal,6594,Formal,13,1584,2022-11-06T18:03:12.483215Z,2022-11-06T18:03:12.483238Z,4.876
645,645,BLOOM,"হাহা, লল আশা করি অতিত এর সিরিয়াল এ বজায় রাখবে :P",7.1,bn,আমার কাছে যে গান টা টা লিরিক ও ভাল লেগেছে :P #এটিএন বাংলা #সাপ্তাহিক গান শোর এই গানটা অনেক মজার এবং গানটা সম্পর্কে আপনাদের সাথে শেয়ার করবো। আশা করি ভাল লাগবে।,Informal,6593,Informal,13,1583,2022-11-06T12:43:26.991969Z,2022-11-06T12:43:26.991986Z,3.76
646,646,BLOOM,শুভ জন্মদিন প্রিয় কবি রুদ্র মুহম্মদ শহিদুল্লাহ (Rudra Muhammad Shahidullah),7.1,bn," শুভ জন্মদিন! শুভ জন্মদিন প্রিয় কবি রুদ্র মুহম্মদ শহিদুল্লাহ আজ... বিস্তারিত
হ্যালো বন্ধুরা, কেমন আছেন সবাই? আশা করি সবাই ভালো আছেন। আপনাদের সুবিধার্থে আপনাদের জন্য আজকে একটা খুব মজার App নিয়ে হাজির হলাম। Android অ্যাপ, যার মাধ্যমে আপনি ফ্রি তে প্রচুর টাকা ইনকাম করতে পারবেন। হ্যাঁ, আমি বলতে চাচ্ছি, আপনারা যদি Android অ্যাপ ডাউনলোড করে থাকেন তাহলে আপনারা জানেন যে Android... বিস্তারিত
আজ আপনাদেরকে নিয়ে একটি আর্টিকেল। আশা করি ভালো লাগবে। আজ আপনাদেরকে নিয়ে একটি আর্টিকেল। আশা করি ভালো লাগবে। Android এর জন্য একটি খুবই মজার ও চমৎকার App নিয়ে হাজির হলাম। Android এর জন্য একটি খুবই মজার ও চমৎকার App নিয়ে হাজির হলাম। আপনারা জানেন যে Android এ",Informal,6592,Informal,13,1582,2022-11-06T12:43:22.017680Z,2022-11-06T12:43:22.017703Z,2.176
647,647,BLOOM,বন্ধুত্ব কি সব সময়েই আশীর্বাদ? … via @wpbeginner,7.1,bn," 🔴⚪️⚽️🔴⚪️⚽️ pic.twitter.com/uWq3K9Y7S0
“এখন আমি খুবই উদ্বিগ্ন, কারণ আমার পরিবার এখনো আমার সঙ্গে যোগাযোগ করে না। আমি তাদের ফোন, মেইলের উত্তর পাই না। আমি জানি না আমার পরিবার কী করছে, তারা কী ভাবছে। আমি তাদের সবসময় অনুভব করেছি। আমাকে যখন দরকার পড়েছে, আমাকে তারা সাহায্য করেছে। এখন আমি জানি না তারা কেমন আছে।”
“আমি জানি না, আমার বন্ধুরা কী ভাবছে। আমি জানি না, তাদের বন্ধুদের কী ভাবছে।”
“আমি জানি না, আমি কী ভাবছি!”
লেফট উইঙ্গার ফিলিপ কোভাসিচকে নিয়ে",Informal,6591,Informal,13,1581,2022-11-06T12:43:18.256577Z,2022-11-06T12:43:18.256599Z,2.99
648,648,BLOOM,"ছবিটা দেখে যেমন ভাল লাগছে, তেমনই মজাও পাইছি :) :D",7.1,bn,:D :D :D :P :P :P :P :P :P :P :P :P :P :P :P :P :P :P :P :P :P :P :P :P :P :P :P :P :P :P :P :P :P :P :P,Informal,6590,Incohesive,13,1580,2022-11-06T12:43:14.212354Z,2022-11-06T12:43:14.212376Z,3.019
649,649,BLOOM,প্রায় রানওয়ের উপর দাঁড়িয়ে আছি। #Feeling wonderful :X,7.1,bn," #TeamIndia https://t.co/nj4VZDzp6s
— Virat Kohli 🇮🇳🇮🇳🇮🇳🍏🍏 💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪",Informal,6589,Incohesive,13,1579,2022-11-06T12:43:10.108443Z,2022-11-06T12:43:10.108461Z,3.675
650,650,BLOOM,"অতীতে নাহয় একটু গাপলা আছে, আপাতত সামনে যাই :D :D অতীত টপিক উঠলেই সামনে যাইতে মন চায় ;)",7.1,bn," আর হ্যাঁ, আমি সব সময়ই নিজের জন্য না। আসলে যখনই আমি কোন মেয়ের ব্যাপারে কোন কথা বলি, প্রথমে আমার মনে হয়, আমার মেয়েটা এই মুহূর্তে আমার সাথেই আছে। তাই আমার যদি কোন সন্দেহ হয় যে হয়তোবা কোন মেয়ে এই মুহূর্তের মধ্যেই আমার সাথে প্রেমের সম্পর্কে আছে, সেক্ষেত্রে আমি সেই মেয়ের সাথে প্রেম করতে যাবো না। আর সেটা যদি সত্য হয়, তাহলে আমার নিজের জন্যই যে ক্ষতি হয়ে যেতে পারে, তাই ভেবে সেই মেয়ে আমার সাথে প্রেমের সম্পর্কে থাকবে না, এটা আমি নিশ্চিত। তাই আমি যতক্ষণ না নিশ্চিত যে আমার মনের ভাব আমার মেয়ের মনের ভাব নয়, আমি সেই মেয়ে এর সাথেই থাকবো। আর আমার মনের ভাব সে বুঝতে পারছে, তাই সে আমার সাথে প্রেমের সম্পর্কে থাকতে পারবে না, এটা আমি",Informal,6588,Informal,13,1578,2022-11-06T12:43:05.328096Z,2022-11-06T12:43:05.328119Z,4.2
651,651,BLOOM,প্রতিটা ছেলের জীবনেই একজন মেয়ে থাকে যাকে সে মন থেকে চায় কিন্তূ কখনোই পায় না... :-(:-(:-(:-(:-(:-(,7.1,bn,:- :-D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D,Informal,6587,Incohesive,13,1577,2022-11-06T12:42:59.601842Z,2022-11-06T12:42:59.601890Z,2.734
652,652,BLOOM,বড় ইচ্ছে হয় তোমার ওই আলতো টোটে দিতে একটা চুমুক :3 :v :D :-) :-x 8-),7.1,bn,*রবি-রে-বি* - তোমার তো কম কথা নাই- :D :v :v :-*লাইক* - তোমার তো কম কথা নাই- :D :-*:-x,Informal,6586,Informal,13,1576,2022-11-06T12:42:55.790586Z,2022-11-06T12:42:55.790602Z,9.955
653,653,BLOOM,এই পথ দিয়ে যাবার সময় মনে হচ্ছিলো ছবির ভেতর আছি :) সকল কষ্ট প্রশান্তিতে রুপান্তরিত হয়ে গিয়েছিলো :) pic.twitter.com/JTO4MWPUuE,7.1,bn," — Ali Akbar Khan 🔴⚫️🇮🇳⚔️🔵🏆🇮🇳⚔️💙 on Twitter Link
ক্যারিয়ারের প্রথম সেঞ্চুরি ছিল অনেক গুরুত্বপূর্ণ। এমন একটি ইনিংসকে হাতছানি দিয়ে বয়ে যেতে পারাটাকে কি বলে বোঝাতে হবে!",Informal,6585,Informal,13,1575,2022-11-06T12:42:43.075928Z,2022-11-06T12:42:43.075950Z,7.918
654,654,BLOOM,"Happy birthda Amartya Sen ( অমর্ত্য সেন ) (জন্ম ৩রা নভেম্বর, ১৯৩৩) একজন নোবেল পুরস্কারবিজয়ী ভারতীয়...",7.1,bn," More
জন্ম : ৩রা নভেম্বর, ১৯৩৩, হিমালয়কন্যা, হিমালয়কন্যা হিমালয়কন্যা, জন্মেছিলেন ভারতের হিমালয় পার্বত্য অঞ্চলে। সেখানেই বেড়ে ওঠেছেন এবং... More
জন্ম : ৩রা নভেম্বর, ১৯৩৩, হিমালয়কন্যা, হিমালয়কন্যা হিমালয়কন্যা, জন্মেছিলেন ভারতের হিমালয় পার্বত্য অঞ্চলে। সেখানেই বেড়ে ওঠেছেন এবং... More
জন্ম: ৩রা নভেম্বর, ১৯৩৩, হিমালয়কন্যা, হিমালয়কন্যা হিমালয়কন্যা, জন্মেছিলেন ভারতের হিমালয় পার্বত্য অঞ্চলে। সেখানেই বেড়ে ওঠেছেন এবং... More
আমি একজন উদ্যোক্তা। আমি অনেকগুলি প্রোডাক্টের উপর ব্যবসা করেছি এবং সফলতাও পেয়েছি। আমি প্রায় 20 বছর আগে একটি চায়ের দোকান খুল",Informal,6584,Incohesive,13,1574,2022-11-06T12:42:33.686579Z,2022-11-06T12:42:33.686596Z,6.053
