,model,prompt,size(B),language,prediction,prompt_formality,id,formality,annotator,annotation_id,created_at,updated_at,lead_time
40,XGLM,مانشستر لعب مع الهلال باعتزال سامي ولارده إلا نهائي موسكو واخذ الأبطال . . .,7.5,ar,مانشستر لعب مع الهلال باعتزال سامي ولارده إلا نهائي موسكو واخذ الأبطال..... الهلال أشبه بإثنين لا ثالث لهما : الهلال الزعيم وللهلال لاعبين أحياء بالروح وأحياء بالروح ولا أنسى أن الهلال أسطورة خالد بن الوليد,Formal,779,Informal,134,3613,2022-11-27T22:42:03.334231Z,2022-11-27T22:42:03.334244Z,69.274
41,BLOOM,مانشستر لعب مع الهلال باعتزال سامي ولارده إلا نهائي موسكو واخذ الأبطال . . .,7.1,ar,"مانشستر لعب مع الهلال باعتزال سامي ولارده إلا نهائي موسكو واخذ الأبطال... ولنا معها مواقف حبايب من الزمن الجميل, سامي مع فريقه النصر, وكان من النجوم الدوليين أيام ماجد وهزاع وصالح خليفة, وكانت بطولة الخليج مع الكويت في العاصمة الأردنية عمان في موسم 1983, عندما كان النصر في البطولة, وكانت الأجواء العربية تشتعل بعد انتصارات العرب على اليهود, وفي هذه البطولة لم يكن سامي قد ارتدى شعار النادي الذي كان يدربه أحمد فقيه إلا بعد ان خسر النصر مع الاتفاق المباراة النهائية على ملعب الأمير عبد الله الفيصل في جدة, وبعد نهاية المباراة استدعاه فقيه وقال له : أنت لاعب هلالي منذ البداية, ومباراة اليوم ستحدد مصيرك. وبسؤال فقيه لسامي هل ستستمر مع النصر أم ستنتقل إلى الزعيم قال :",Formal,1179,Formal,134,3612,2022-11-27T22:40:52.979185Z,2022-11-27T22:40:52.979215Z,128.338
42,BLOOM,ابو متعب ابي قرض حسن لا هنت وترى الي ابيه مهب واجد بل هو نسبة,3.0,ar," واطمئنان
رعى سعادة الأستاذ الأستاذ جمال الغانم رئيس مجلس إدارة جمعية الاصلاح الاجتماعي و بحضور السادة الأعضاء من أعضاء مجلس الإدارة و جميع العاملين بالجمعية حفل الجمعية السنوى الثالث عشر وذلك بمقر الجمعية بدبي.",Informal,810,Formal,134,3611,2022-11-27T22:38:43.477117Z,2022-11-27T22:38:43.477130Z,85.037
43,BLOOM,هذا التصرف ليس غريبا على حكومة العدو الصهيوني وخصوصا الحكومة الحالية العنصرية المتطرفة وسبق لرئيس,7.1,ar," الوزراء الصهيوني نتنياهو القيام به من تصريحات واجراءات تصب في صالح العدو الصهيوني كصمت إسرائيل عن اغتيال قادة الفصائل الفلسطينية او اعتقال نشطاء حقوق الإنسان وتأييدهم من قبل دول في الاتحاد الاوروبي.
ان تصدي الشعب الفلسطيني في قطاع غزة للعدوان الصهيوني في هذه المرحلة هو تصدي للتداعيات والنتائج التي ستحصل في المرحلة القادمة لاسيما ان هذه التداعيات والنتائج ستكون أكثر فداحة وقسوة من الاجراءات والقوانين والتشريعات التي ستأتي بموافقة السلطة الفلسطينية في رام الله لأن المقاومة هي الخيار الوحيد الممكن في ظل الحصار الاقتصادي والمادي والمعنوي المفروض على قطاع غزة.
لقد كان واضحا ان حركة حماس كانت قد أقدمت على تنفيذ قرار التصعيد",Formal,1191,Formal,134,3610,2022-11-27T22:37:17.445223Z,2022-11-27T22:37:17.445236Z,122.814
44,BLOOM,اخر فرصه للنصر يايفوز على الهلال ولا سوف اتجه لتشجيع الزعيم وبلاشي امراض عمري 30,3.0,ar," واول ما اشوف نادي الهلال اول شيء ساغير على نفسي
انا اخاف على الشباب والشباب يخون الشهداء ويرميهم في القبور الله يدافع عنا يا شباب والى مزيد من البطولات وان يحمي الوطن من كل غاصب
من يوم ما جربت الهواية اللي كانت هواية المحترفين مع الشباب بس قبل سنتين قبل التونسي باري
من اكبر اسباب هزيمة الشلهوب الهلالية هي اشياء كالتدليس وتغيير اللاعبين
يا الله شباب الهلال ما هو السبب في هزيمة الشلهوب الهلالية بعد ان اثبت الشلهوب انة لاعب جيد ومتميز ومنافس قوي للفريق المنافس",Informal,851,Informal,134,3609,2022-11-27T22:35:13.952589Z,2022-11-27T22:35:13.952603Z,19.246
45,XGLM,لأن الشعب سيختار حاكمة باءرادة شعبية مطلقة فسينحاز هذا الحاكم الجديد الى صفوف الشعب لاالى,7.5,ar, تيار الفساد المستشري داخل السلطة، وهكذا سيصبح كل من ينهض على سلطة سيدخل في صفوفهم ويعترفون به ويحفظون مصالحه ويوافقون عليه في أية أمور. وعندما يحصل انقلاب سيتحول الى حالة من الفزع والفوضى والانهيار داخل مجتمعاتنا، وفي المقابل تصبح الطبقة الحاكمة هي القائدة على هذا الربيع الجذري الذي يفتح الباب على مصراعيه أمام التطور السياسي، كما سيكون الشعب هو الذي يملك السلطة والقرار والسيطرة المباشرة ويقود التغيير بقوة الكلمة والعزيمة على السير نحو البناء ومواجهة التهميش والتفريط في حقوقه.,Informal,639,Formal,134,3608,2022-11-27T22:34:54.171946Z,2022-11-27T22:34:54.171958Z,55.542
46,BLOOM,أود أن أسأل هل يوجد متابعه فيما كان هنالك نتائج ملموسه للتحقيق القصد هل تغير,3.0,ar," الوضع ؟
إذا كان الأمر كذلك هل نستطيع أن نساعد في إعادة الوضع للوضع الطبيعي ؟
لقد وصلنا للنتائج بالفعل
و لكن قبل كل شيء يجب علينا أن نشكرك لتبرعكَ المالي
هل يمكنكما أن تتفضلوا بالدخول ؟
شكراً لك
شكرا على وقتك
السيد المحترم
لقد كانت لدينا محادثة لطيفة و لكننا تحدثنا عن العديد من الأشياء حول الأطفال
لقد قال شيئاً عما يمكن أن أضيفه إلى محفظتي
الحياة مليئة بمفاجئات
أنا سأستغل هذه الفرصة و سأكتب لك في المستقبل
أنصحك بأن تأخذها كلها
أنا أحب الأطفال كثيراً
و أعتقد أنه حان الوقت للعودة إلى مكانك الحقيقي
لقد أنقذت حياتي
",Formal,940,Formal,134,3607,2022-11-27T22:33:57.437713Z,2022-11-27T22:33:57.437733Z,130.727
47,BLOOM,شكرا للاخ سيف ال خطاب على هذه المباركه ونود اعلامك ان التهنئه وضعت على لوحه,7.1,ar," في المدينه وسوف نعلقها عليها ان شاء الله.مع تحيات
لقد تم تنفيذ مشروع ترميم المقبرة في قرية الغيل وهو عبارة عن تهيئة المقبرة وإعادة بناء جدرانها وتشذيب الاشجار التي تتسلل من تحت الجدران، وتم بناء صالة للسيدات في الجهة الخارجية للمقبرة من قبل اهالي القرية وتم إعادة طلاء الجدران الخارجية بالجير والبناء بالحجارة المحفوظة بالمقبرة.
لقد تم تنفيذ مشروع تركيب الانارة في المقبرة وهو عبارة عن تركيب 40 عمودا من الانارة الخافضة و 40 عمودا من الانارة المرتفعة داخل وخارج القبور على حد السواء.. تم تجهيز مقبرة السيد عبد القادر الحاج بكامل مرافقها من مقاعد وم",Formal,1109,Formal,134,3606,2022-11-27T22:31:45.814287Z,2022-11-27T22:31:45.814302Z,16.898
48,BLOOM,فازت برشلونة بجدارة ولم نسمع ان باص ارسونال تعرض للرشق بالحجارة اوواصيب لاعبيه بجروح خطيرة,3.0,ar,".
وقال رئيس مجلس ادارة نادي برشلونة، الشيخ احمد الفهد : ''اننا فخورون جدا بعودة بطل الكرة الاسبانية بعد غياب دام 19 عاما''، واضاف: ''مازلنا بحاجة الى جهود جميع اللاعبين من اجل التألق مجددا وهذا ما حصل، ونتمنى ان تستمر الكرة الاسبانية في تقديم مستويات جيدة من خلال الاندية الاخرى''.
واوضح: ''سعدت كثيرا بحضور هذا العدد الكبير من جماهير برشلونة في هذه المناسبة، فقد لعبنا مباراة رائعة ونتائج مباراتنا ضد ريال مدريد ليست بعيدة عن مباراة الفريقين معا في البطولة السوبر''.
يذكر ان برشلونة فاز ايضا في الدوري الاسباني بركلات الترجيح بنتيجة 5 - 4 بعد انتهاء الوقتين الاصلي والاضافي بالتعادل السلبي.",Formal,965,Formal,134,3605,2022-11-27T22:31:28.010946Z,2022-11-27T22:31:28.010961Z,5.353
49,BLOOM,الم تختطف القضايا العربيه الاقتصاد المصرى ( العربى و ليس الاسلامى مثل حرب اليمن و,3.0,ar," السودان و الصومال و لبنان و العراق
و كان الهدف من اختطاف القضايا العربيه هو التدمير الكامل للاقتصاد العربى حيث ان ذلك سيؤثر بشكل مباشر على الدول العربيه المجاورة لها و سوف يؤدى الى انهيار اقتصادها
ان ما يجري من احداث فى العراق و سوريا و اليمن و لبنان و السودان و الصومال و العراق و ما تعانيه مصر من ازمه سيؤدى الى تدمير مصر و الاقتصاد المصرى و اذا استمرت مثل هذه الازمات فانه سوف ينهار الاقتصاد المصرى تماما و سوف تتأثر الاقتصاديات العربية المجاورة ايضا و لكن الامر الاكبر هو خسارة الدول العربيه لان ما يجرى فى المنطقة العربية له تأثير على الدول العربيه المجاورة لها
لذلك من خلال هذه الازمات يمكن ان تكتشف العديد من",Formal,1000,Formal,134,3604,2022-11-27T22:31:21.945846Z,2022-11-27T22:31:21.945860Z,5.804
